#Position (bp)	insert size
2.994620928E9	164.675
2.9947747325E9	166.17282010997644
2.9949245285E9	160.35599078341014
2.995013772E9	0.0
2.9950591165E9	158.1286307053942
2.995110684E9	162.17421007685738
2.995149141E9	162.67857142857142
2.9952072975E9	131.66666666666666
2.995282718E9	142.75886524822695
2.9953872025E9	162.7298969072165
2.995549431E9	165.056151940545
2.9957311045E9	146.12436115843272
2.995899982E9	167.96969696969697
2.99913101E9	2923.737993786063
3.0064054775E9	166.10529618322454
3.0146535035E9	669.7959170024578
3.0229015295E9	167.30498251981533
3.0311495555E9	673.0013200266907
3.0393975815E9	796.0430895971488
3.0476456075E9	921.9646380706531
3.0558936335E9	2125.779865308237
3.0641416595E9	167.5438323786811
3.0723896855E9	167.70668203234953
3.0806377115E9	165.5327767338572
3.0888857375E9	2218.0523285244244
3.0971337635E9	167.86267316527784
3.1053817895E9	894.4988811252683
3.1136298155E9	168.2083285717551
3.1218778415E9	166.44771751001093
3.1301258675E9	168.50927452079551
3.1383738935E9	166.23704951792567
3.1466219195E9	168.22712823464235
3.1513836915E9	168.21384965019385
3.1555077045E9	163.43591950218456
3.1631179715E9	24963.486013986014
3.1713659975E9	122.35211267605634
3.1796140235E9	130.3181818181818
3.1878620495E9	0.0
3.1961100755E9	0.0
3.2043581015E9	0.0
3.20886549E9	163.2773178807947
3.2092674855E9	0.0
3.209519677E9	170.09895997478728
3.209892578E9	168.70194003527337
3.2101846785E9	167.28213218199934
3.2105124185E9	167.67817703768625
3.2107704875E9	167.66791184161374
3.2109366555E9	166.83249886208466
3.2111129705E9	161.81703470031545
3.211276395E9	171.71428571428572
3.211417082E9	164.04819277108433
3.2117631015E9	165.87971698113208
3.2120996225E9	165.80213903743316
3.2123906835E9	167.992700729927
3.212785749E9	165.7285534591195
3.213056867E9	167.71025260029717
3.213403592E9	166.67877984084882
3.2137350435E9	159.98076923076923
3.2140934165E9	167.2689709972189
