#Position (bp)	insert size
3.2117631015E9	197.27749475576866
3.2120996225E9	192.33177570093457
3.2123906835E9	195.07512764405544
3.212785749E9	192.13968061451385
3.213056867E9	195.90238742822606
3.213403592E9	197.6771628498728
3.2137350435E9	173.5071770334928
3.2140934165E9	196.92010338240252
3.214431141E9	191.71627906976744
3.214684071E9	196.86487176215388
3.214970895E9	187.3003875968992
3.2152807965E9	193.8128772635815
3.2157122075E9	199.23963173292032
3.216124641E9	196.56467315716273
3.2165191445E9	190.89458272327965
3.2167284695E9	163.66666666666666
3.216816394E9	184.71428571428572
3.2169855065E9	162.2357723577236
3.217221355E9	194.24342745861733
3.2174198055E9	191.02391904323827
3.217547141E9	182.05405405405406
3.2177472715E9	194.65792759051186
3.218075865E9	197.82346899473617
3.2184014195E9	185.79830917874395
3.21861934E9	188.75298210735588
3.218790037E9	181.74822695035462
3.218927574E9	191.28040540540542
3.219178228E9	191.75440729483282
3.219695868E9	195.76912906957529
3.2201537955E9	200.27246488358668
3.220316351E9	184.9793388429752
3.2205178835E9	178.3582089552239
3.2208124235E9	181.23444976076556
3.2210694465E9	194.38006535947713
3.221262018E9	199.19746419347265
3.221402796E9	192.55412186379928
3.221707994E9	195.10431034482758
3.2222369555E9	197.3505517503805
3.2228721145E9	199.98809144072303
3.2233024115E9	197.20847651775486
3.224185272E9	196.2174693986163
3.227369036E9	194.73603985584057
3.2298928435E9	186.59910581222056
3.2301042805E9	182.31517509727627
3.2302653395E9	193.15939189718674
3.2304298405E9	184.12206572769952
3.230578831E9	172.0
3.2308109625E9	196.75599669148056
3.2311861265E9	178.76168224299064
3.231488962E9	171.32394366197184
3.231720614E9	196.08550096339113
3.231991785E9	193.45630420280187
3.2321666995E9	184.7015503875969
3.232216515E9	196.33333333333334
3.2323221585E9	195.19566939529972
3.2325224045E9	201.00095785440612
3.232694619E9	199.47159841479524
3.2328560365E9	200.62298764507676
3.233001453E9	198.5382213339995
3.233110552E9	193.8958904109589
3.233195703E9	195.14746543778801
3.233719122E9	196.01119681512813
3.2344825705E9	197.16106764841234
3.234858778E9	187.7570093457944
3.2350518705E9	187.31360946745562
3.2352970795E9	180.16176470588235
3.235487229E9	191.01605288007553
3.23556284E9	197.72287862513426
3.2357844895E9	199.2762784090909
3.2360469455E9	175.2280701754386
3.236148746E9	178.08474576271186
3.2362408545E9	183.58482142857142
3.2363769755E9	198.27576601671308
3.2365418755E9	193.96702127659574
3.2369905015E9	197.18549059935194
3.2374218665E9	188.81634938409854
3.239490992E9	196.89503607407653
3.241990473E9	196.0600976852835
3.2436894095E9	199.53623890234059
3.2449015995E9	195.47852298417484
3.245894665E9	196.83003027800714
3.246991954E9	197.21675865529352
3.24716499E9	201.86659843056978
3.2472888625E9	186.4095744680851
3.24751439E9	196.43582725060827
3.247732711E9	195.7275324463309
3.2479482185E9	196.578148482116
3.248209812E9	195.03503184713375
3.24843581E9	197.9013209013209
3.248742054E9	193.10626702997274
3.2489922825E9	182.97115384615384
3.249241512E9	195.02284937936145
3.2495832255E9	196.66168395363027
3.249768684E9	202.1193817368314
3.2498970865E9	194.15765765765767
3.2500641525E9	201.88056680161944
3.250233321E9	191.7300771208226
3.2504641475E9	200.5667259786477
3.2507314375E9	198.88684582743988
3.250931609E9	204.03049759229535
3.25110035E9	204.72914285714285
3.251272805E9	200.86725663716814
3.251406084E9	199.11244979919678
3.251536554E9	198.59232613908873
3.2517286605E9	199.74604847207587
3.251890496E9	192.39473684210526
3.252026404E9	199.8148148148148
3.252184881E9	201.57085828343313
3.252336209E9	197.8540305010893
3.2524929725E9	198.23693086003374
3.2526492185E9	198.16435185185185
3.252814558E9	197.97
3.252978446E9	195.35632183908046
3.2531275405E9	193.19360568383658
3.25325064E9	190.8378516624041
3.2533951605E9	181.8108108108108
3.2535133475E9	0.0
3.2536423935E9	209.0
3.2537978295E9	192.90567388580632
3.253870882E9	181.89705882352942
3.253946123E9	190.79166666666666
3.254096418E9	196.17161936560936
3.254345392E9	190.54085970713274
3.2545957105E9	195.38980716253442
3.254776607E9	174.86705202312137
3.254944905E9	187.11167512690355
3.2550827185E9	196.7031076581576
3.2552740765E9	197.85677476677031
3.2555665205E9	197.54753521126761
3.255809726E9	196.88235294117646
3.256051128E9	197.70231323473644
3.256279016E9	187.5414847161572
3.256596293E9	194.9173161640122
3.256894877E9	184.22264150943397
3.2570348465E9	173.75
3.257231861E9	186.7211055276382
3.257389304E9	185.93010752688173
3.257504313E9	190.77198697068403
3.257685022E9	195.1191381495564
3.257881507E9	185.0426267281106
3.257999374E9	193.93710191082803
3.2581168145E9	185.92315573770492
3.2582318895E9	174.19148936170214
3.258321402E9	178.38059701492537
3.2585547095E9	156.27109004739336
3.258863297E9	172.7701612903226
3.2590463295E9	196.87189359467973
3.25912794E9	184.71212121212122
3.259291952E9	189.08144552319308
3.2594320355E9	186.33333333333334
3.259672221E9	194.47348837209302
3.2600461745E9	193.95134575569358
3.2603277075E9	192.37083708370838
3.2605482325E9	197.43048878205127
3.260742234E9	198.59881491808991
3.260933481E9	195.69689119170985
3.261038819E9	171.60526315789474
3.261157713E9	198.35121951219512
3.2614027625E9	191.513191060326
3.2617565025E9	192.9521322889469
3.261965113E9	216.0
3.2620482395E9	188.93988439306358
3.2621604085E9	200.94157862026103
3.262392697E9	192.07524059492565
3.2627244025E9	178.95634920634922
3.263054774E9	191.77512355848435
3.264735664E9	197.769552062093
3.2674858885E9	197.30436891241968
3.2689381125E9	197.04284114243046
3.269171626E9	190.35893155258765
3.269355991E9	197.87811783740057
3.2695604285E9	196.41269025092555
3.26965773E9	191.38040345821327
3.26993266E9	193.2856636091826
3.270438985E9	185.3758686730506
3.2709049115E9	173.63841584158416
3.271341747E9	187.17860151642796
3.271578546E9	182.06060606060606
3.271593411E9	178.78947368421052
3.2716165405E9	191.61290322580646
3.2716650485E9	179.3448275862069
3.2719007085E9	196.41990920881972
3.2721096115E9	171.11111111111111
3.2729032935E9	195.72393019769777
3.2739480185E9	194.88560671879526
3.2743123675E9	196.97547547547546
3.2744423285E9	193.13311688311688
3.274567552E9	201.948155216285
3.275092502E9	194.76466916354556
3.2756214355E9	198.13428728673637
3.275894228E9	202.27212417073477
3.27618417E9	198.9499242551759
3.276393725E9	179.2092050209205
3.2767256195E9	198.74883758871033
3.277112807E9	198.48746298124382
3.2774711835E9	197.20022481382605
3.278164618E9	197.17066925046717
3.278892452E9	199.16605774896877
3.279410368E9	196.46783536585366
3.279738184E9	197.8695652173913
3.2799490295E9	196.66718386346005
3.2803376225E9	197.4041074249605
3.2808102315E9	196.62991689750692
3.281147748E9	197.42011354420114
3.2814049345E9	198.09276769741885
3.2816159575E9	188.96932515337423
3.282193494E9	196.24276778733386
3.2832442865E9	197.69417580055878
3.283878427E9	196.44475920679886
3.284133872E9	196.96503256770654
3.2845392805E9	199.44310589188095
3.2848106465E9	220.71186440677965
3.2850194105E9	197.2298927613941
3.285443183E9	180.84039087947883
3.2858902635E9	195.0769550748752
3.2861802865E9	185.86876640419948
3.28630889E9	200.29335370511842
3.286466028E9	195.0432824618464
3.2865893585E9	191.1370481927711
3.2868938375E9	189.6185873605948
3.28734903E9	191.00194741966894
3.2877605135E9	198.83831168831168
3.2880997695E9	197.2300556586271
3.2883004E9	199.08486590038314
3.288620315E9	191.98617430871545
3.2888990915E9	203.45754461871283
3.2891327555E9	200.8800374882849
3.2894356555E9	201.67982646420825
3.289618521E9	196.45806668912093
3.290032112E9	198.7380176826431
3.290495438E9	197.6633744855967
3.290779908E9	191.97728706624605
3.291357195E9	197.53705198579271
3.291795873E9	194.22648851991178
3.292007229E9	196.5477513366181
3.292443998E9	196.37114142139268
3.292899688E9	204.55816135084427
3.293172412E9	195.02369353410097
3.2933761555E9	194.46922989420997
3.2935874075E9	191.99168076706147
3.293753565E9	186.46113306982872
3.2939389925E9	197.17810693641619
3.294096681E9	195.1799829400057
3.2943081635E9	202.97573741226114
3.2945439495E9	194.80887656033286
3.294749721E9	196.522397094431
3.295064449E9	198.29028021015762
3.2954106905E9	197.21947125472093
3.2960894555E9	193.82427331068328
3.296694698E9	191.8882100396301
3.2968400715E9	193.68029350104823
3.297055838E9	195.0327002892718
3.2972554895E9	194.88074204946997
3.297360178E9	198.12618784530386
3.297577521E9	197.10025706940874
3.2980344385E9	198.83736346516008
3.298777168E9	180.5
